participant_id,rt,response,cond
subj_02,0.41597888,1.0,DA_OFF
subj_02,1.1562501,-1.0,DA_OFF
subj_02,0.39390042,1.0,DA_OFF
subj_02,0.52318156,1.0,DA_OFF
subj_02,0.5482597,-1.0,DA_OFF
subj_02,0.595125,1.0,DA_OFF
subj_02,0.38409868,1.0,DA_OFF
subj_02,0.29235408,-1.0,DA_OFF
subj_02,0.62893367,1.0,DA_OFF
subj_02,0.8800545,-1.0,DA_OFF
subj_02,0.37883663,-1.0,DA_OFF
subj_02,1.1222829,-1.0,DA_OFF
subj_02,0.7833758,1.0,DA_OFF
subj_02,0.68683076,1.0,DA_OFF
subj_02,0.3315777,-1.0,DA_OFF
subj_02,0.4657377,-1.0,DA_OFF
subj_02,0.8124541,1.0,DA_OFF
subj_02,0.9690537,1.0,DA_OFF
subj_02,1.0733521,1.0,DA_OFF
subj_02,0.7914517,1.0,DA_OFF
subj_02,0.70075226,-1.0,DA_OFF
subj_02,0.71287394,1.0,DA_OFF
subj_02,1.0445986,1.0,DA_OFF
subj_02,0.95016545,-1.0,DA_OFF
subj_02,0.69160813,1.0,DA_OFF
subj_02,0.54320335,1.0,DA_OFF
subj_02,0.6692251,1.0,DA_OFF
subj_02,0.27863517,1.0,DA_OFF
subj_02,0.42781845,-1.0,DA_OFF
subj_02,1.1160291,1.0,DA_OFF
subj_02,0.7764305,1.0,DA_OFF
subj_02,0.9604321,-1.0,DA_OFF
subj_02,0.32698944,1.0,DA_OFF
subj_02,1.2132185,1.0,DA_OFF
subj_02,0.6816057,1.0,DA_OFF
subj_02,0.46738884,1.0,DA_OFF
subj_02,0.58314663,1.0,DA_OFF
subj_02,0.63643545,-1.0,DA_OFF
subj_02,0.5857624,1.0,DA_OFF
subj_02,0.5760077,1.0,DA_OFF
subj_02,0.76067,-1.0,DA_OFF
subj_02,0.39776126,-1.0,DA_OFF
subj_02,0.8019064,1.0,DA_OFF
subj_02,0.60676146,-1.0,DA_OFF
subj_02,1.2991898,1.0,DA_OFF
subj_02,0.8237523,1.0,DA_OFF
subj_02,0.78953606,-1.0,DA_OFF
subj_02,0.9071567,-1.0,DA_OFF
subj_02,0.48871723,1.0,DA_OFF
subj_02,0.38927227,-1.0,DA_OFF
subj_02,0.6379919,-1.0,DA_OFF
subj_02,1.3370323,-1.0,DA_OFF
subj_02,0.6996974,1.0,DA_OFF
subj_02,1.0886071,-1.0,DA_OFF
subj_02,0.7378116,1.0,DA_OFF
subj_02,1.0148407,-1.0,DA_OFF
subj_02,0.78695095,-1.0,DA_OFF
subj_02,1.1851962,-1.0,DA_OFF
subj_02,0.9056683,1.0,DA_OFF
subj_02,0.9452952,-1.0,DA_OFF
subj_02,0.44174477,-1.0,DA_OFF
subj_02,0.56066495,-1.0,DA_OFF
subj_02,0.8989611,-1.0,DA_OFF
subj_02,0.8759067,1.0,DA_OFF
subj_02,0.7411499,1.0,DA_OFF
subj_02,0.95771277,-1.0,DA_OFF
subj_02,0.8322984,-1.0,DA_OFF
subj_02,0.5784143,-1.0,DA_OFF
subj_02,0.6338585,-1.0,DA_OFF
subj_02,0.72954065,-1.0,DA_OFF
subj_02,0.5878353,1.0,DA_OFF
subj_02,1.3842385,1.0,DA_OFF
subj_02,0.52876455,1.0,DA_OFF
subj_02,0.79876745,1.0,DA_OFF
subj_02,0.5091473,-1.0,DA_OFF
subj_02,0.39286965,-1.0,DA_OFF
subj_02,0.52754724,-1.0,DA_OFF
subj_02,0.29130235,-1.0,DA_OFF
subj_02,0.6672036,1.0,DA_OFF
subj_02,0.49688202,-1.0,DA_OFF
subj_02,0.84852374,1.0,DA_OFF
subj_02,0.4485499,-1.0,DA_OFF
subj_02,1.2511464,-1.0,DA_OFF
subj_02,0.34820816,1.0,DA_OFF
subj_02,0.87835175,1.0,DA_OFF
subj_02,0.52374005,-1.0,DA_OFF
subj_02,0.41427562,1.0,DA_OFF
subj_02,0.8685744,-1.0,DA_OFF
subj_02,0.5955457,1.0,DA_OFF
subj_02,0.9766836,-1.0,DA_OFF
subj_02,0.5985575,1.0,DA_OFF
subj_02,0.39925247,-1.0,DA_OFF
subj_02,0.38219735,1.0,DA_OFF
subj_02,1.0720096,-1.0,DA_OFF
subj_02,1.0519031,1.0,DA_OFF
subj_02,1.2897072,-1.0,DA_OFF
subj_02,0.51773435,1.0,DA_OFF
subj_02,0.5132764,-1.0,DA_OFF
subj_02,1.0646348,-1.0,DA_OFF
subj_02,0.3825926,-1.0,DA_OFF
subj_02,0.5380423,-1.0,DA_OFF
subj_02,0.7729651,1.0,DA_OFF
subj_02,0.96031,1.0,DA_OFF
subj_02,1.2335285,1.0,DA_OFF
subj_02,0.4620988,-1.0,DA_OFF
subj_02,0.37222153,1.0,DA_OFF
subj_02,1.1910677,-1.0,DA_OFF
subj_02,0.8913585,-1.0,DA_OFF
subj_02,0.41186967,1.0,DA_OFF
subj_02,1.5349764,-1.0,DA_OFF
subj_02,0.44217363,1.0,DA_OFF
subj_02,0.6164851,-1.0,DA_OFF
subj_02,0.6239551,-1.0,DA_OFF
subj_02,1.0062481,-1.0,DA_OFF
subj_02,0.6909088,1.0,DA_OFF
subj_02,0.37076825,-1.0,DA_OFF
subj_02,0.61478615,1.0,DA_OFF
subj_02,0.43425414,-1.0,DA_OFF
subj_02,0.86789376,1.0,DA_OFF
subj_02,0.6284755,-1.0,DA_OFF
subj_02,0.7207733,1.0,DA_OFF
subj_02,1.2625391,1.0,DA_OFF
subj_02,0.36843356,-1.0,DA_OFF
subj_02,0.53011596,1.0,DA_OFF
subj_02,1.0887227,1.0,DA_OFF
subj_02,1.2102596,-1.0,DA_OFF
subj_02,1.6069155,1.0,DA_OFF
subj_02,1.1545817,-1.0,DA_OFF
subj_02,0.74520606,-1.0,DA_OFF
subj_02,0.7274232,1.0,DA_OFF
subj_02,1.0827506,1.0,DA_OFF
subj_02,0.8636926,-1.0,DA_OFF
subj_02,0.58792305,-1.0,DA_OFF
subj_02,0.9080544,-1.0,DA_OFF
subj_02,0.35585585,-1.0,DA_OFF
subj_02,1.1294018,-1.0,DA_OFF
subj_02,0.8371317,1.0,DA_OFF
subj_02,0.7834228,1.0,DA_OFF
subj_02,0.43036556,-1.0,DA_OFF
subj_02,0.5712024,1.0,DA_OFF
subj_02,0.5279788,-1.0,DA_OFF
subj_02,1.1415118,1.0,DA_OFF
subj_02,1.0365571,1.0,DA_OFF
subj_02,0.6721145,1.0,DA_OFF
subj_02,0.38885334,-1.0,DA_OFF
subj_02,1.7196349,-1.0,DA_OFF
subj_02,0.8654229,1.0,DA_OFF
subj_02,0.2860902,1.0,DA_OFF
subj_02,0.32210785,-1.0,DA_OFF
subj_02,0.5147381,1.0,DA_OFF
subj_02,1.0431997,-1.0,DA_OFF
subj_02,0.7939766,1.0,DA_OFF
subj_02,0.5858352,-1.0,DA_OFF
subj_03,0.6285503,-1.0,DA_ON
subj_03,0.9852596,1.0,DA_ON
subj_03,1.1449361,1.0,DA_ON
subj_03,1.1515989,1.0,DA_ON
subj_03,0.5335467,1.0,DA_ON
subj_03,0.9943635,1.0,DA_ON
subj_03,0.7581871,-1.0,DA_ON
subj_03,2.5017323,1.0,DA_ON
subj_03,1.5331216,1.0,DA_ON
subj_03,1.9086977,1.0,DA_ON
subj_03,3.4391165,1.0,DA_ON
subj_03,1.6043619,1.0,DA_ON
subj_03,1.4427801,1.0,DA_ON
subj_03,0.50913155,-1.0,DA_ON
subj_03,1.1129649,-1.0,DA_ON
subj_03,2.512881,-1.0,DA_ON
subj_03,2.8642278,1.0,DA_ON
subj_03,2.508915,-1.0,DA_ON
subj_03,0.92868686,-1.0,DA_ON
subj_03,1.6722865,1.0,DA_ON
subj_03,1.5452638,1.0,DA_ON
subj_03,1.5427892,-1.0,DA_ON
subj_03,0.50230414,-1.0,DA_ON
subj_03,0.49537382,-1.0,DA_ON
subj_03,2.2400143,-1.0,DA_ON
subj_03,1.48808,1.0,DA_ON
subj_03,1.2004757,1.0,DA_ON
subj_03,0.5363438,-1.0,DA_ON
subj_03,1.1664433,1.0,DA_ON
subj_03,2.2927754,1.0,DA_ON
subj_03,1.0924933,1.0,DA_ON
subj_03,0.76039535,1.0,DA_ON
subj_03,1.6216047,1.0,DA_ON
subj_03,1.338845,1.0,DA_ON
subj_03,1.3924525,1.0,DA_ON
subj_03,0.49316108,-1.0,DA_ON
subj_03,1.9971373,1.0,DA_ON
subj_03,1.8136419,1.0,DA_ON
subj_03,1.9348009,1.0,DA_ON
subj_03,1.9654543,1.0,DA_ON
subj_03,2.309097,1.0,DA_ON
subj_03,1.4460793,1.0,DA_ON
subj_03,1.0886308,1.0,DA_ON
subj_03,1.1535513,1.0,DA_ON
subj_03,0.5293263,-1.0,DA_ON
subj_03,1.7349151,1.0,DA_ON
subj_03,1.6596694,-1.0,DA_ON
subj_03,2.2855322,1.0,DA_ON
subj_03,2.2472253,-1.0,DA_ON
subj_03,1.8562647,1.0,DA_ON
subj_03,1.2648432,1.0,DA_ON
subj_03,1.8368422,-1.0,DA_ON
subj_03,1.711783,1.0,DA_ON
subj_03,0.509134,-1.0,DA_ON
subj_03,1.4365363,1.0,DA_ON
subj_03,1.4130013,1.0,DA_ON
subj_03,2.2486567,1.0,DA_ON
subj_03,2.107161,1.0,DA_ON
subj_03,1.3057108,1.0,DA_ON
subj_03,0.69748694,-1.0,DA_ON
subj_03,2.247535,-1.0,DA_ON
subj_03,1.4891604,1.0,DA_ON
subj_03,1.3340893,1.0,DA_ON
subj_03,2.5428371,1.0,DA_ON
subj_03,1.8484439,1.0,DA_ON
subj_03,1.9376692,-1.0,DA_ON
subj_03,1.3172268,1.0,DA_ON
subj_03,0.51729316,-1.0,DA_ON
subj_03,0.8564154,1.0,DA_ON
subj_03,0.6192514,-1.0,DA_ON
subj_03,1.3061471,1.0,DA_ON
subj_03,1.6256657,1.0,DA_ON
subj_03,1.0268589,1.0,DA_ON
subj_03,0.9286033,-1.0,DA_ON
subj_03,1.6171532,1.0,DA_ON
subj_03,2.3521144,1.0,DA_ON
subj_03,2.882588,-1.0,DA_ON
subj_03,1.901193,1.0,DA_ON
subj_03,1.4217461,1.0,DA_ON
subj_03,1.7797676,1.0,DA_ON
subj_03,1.2482226,1.0,DA_ON
subj_03,2.63175,1.0,DA_ON
subj_03,1.2085286,1.0,DA_ON
subj_03,2.4910927,1.0,DA_ON
subj_03,0.92941934,1.0,DA_ON
subj_03,1.3258044,-1.0,DA_ON
subj_03,1.984935,1.0,DA_ON
subj_03,0.4637295,-1.0,DA_ON
subj_03,0.8687898,1.0,DA_ON
subj_03,1.0208315,-1.0,DA_ON
subj_03,1.2760007,1.0,DA_ON
subj_03,0.4340435,-1.0,DA_ON
subj_03,0.4904888,-1.0,DA_ON
subj_03,1.0204406,1.0,DA_ON
subj_03,1.512312,1.0,DA_ON
subj_03,1.0117412,-1.0,DA_ON
subj_03,0.9561703,-1.0,DA_ON
subj_03,3.056971,1.0,DA_ON
subj_03,0.6287879,-1.0,DA_ON
subj_03,0.7244615,-1.0,DA_ON
subj_03,3.4872754,1.0,DA_ON
subj_03,2.6193693,1.0,DA_ON
subj_03,1.2359769,1.0,DA_ON
subj_03,2.613666,1.0,DA_ON
subj_03,1.9694533,1.0,DA_ON
subj_03,1.6050088,-1.0,DA_ON
subj_03,2.2914386,-1.0,DA_ON
subj_03,1.9048531,1.0,DA_ON
subj_03,0.6683525,-1.0,DA_ON
subj_03,2.7602615,1.0,DA_ON
subj_03,1.9273605,1.0,DA_ON
subj_03,0.6854665,-1.0,DA_ON
subj_03,0.36227486,-1.0,DA_ON
subj_03,1.113974,-1.0,DA_ON
subj_03,1.8577981,1.0,DA_ON
subj_03,1.8392926,1.0,DA_ON
subj_03,1.6217605,1.0,DA_ON
subj_03,1.2370979,1.0,DA_ON
subj_03,0.75712186,1.0,DA_ON
subj_03,1.1599402,1.0,DA_ON
subj_03,0.92490953,1.0,DA_ON
subj_03,1.11595,1.0,DA_ON
subj_03,1.239739,1.0,DA_ON
subj_03,0.56189966,-1.0,DA_ON
subj_03,0.66556084,-1.0,DA_ON
subj_03,1.3036466,1.0,DA_ON
subj_03,0.90731037,1.0,DA_ON
subj_03,1.4901967,-1.0,DA_ON
subj_03,1.120392,1.0,DA_ON
subj_03,2.9062514,-1.0,DA_ON
subj_03,0.9693014,1.0,DA_ON
subj_03,1.4424881,-1.0,DA_ON
subj_03,1.5728813,1.0,DA_ON
subj_03,1.4899005,1.0,DA_ON
subj_03,1.2649004,1.0,DA_ON
subj_03,0.49623713,-1.0,DA_ON
subj_03,0.8238575,-1.0,DA_ON
subj_03,2.3505716,1.0,DA_ON
subj_03,1.6611373,1.0,DA_ON
subj_03,3.3060617,1.0,DA_ON
subj_03,1.5976887,1.0,DA_ON
subj_03,1.4465766,-1.0,DA_ON
subj_03,1.1972877,1.0,DA_ON
subj_03,1.655079,1.0,DA_ON
subj_03,0.6705569,1.0,DA_ON
subj_03,0.78232676,-1.0,DA_ON
subj_03,2.086832,-1.0,DA_ON
subj_03,2.410991,1.0,DA_ON
subj_03,3.0784237,1.0,DA_ON
subj_03,1.1194005,1.0,DA_ON
subj_03,1.0907519,-1.0,DA_ON
subj_03,0.699201,-1.0,DA_ON
subj_03,1.0203149,1.0,DA_ON
subj_03,1.2872856,1.0,DA_ON
subj_03,1.7999073,1.0,DA_ON
subj_03,2.2926774,1.0,DA_ON
subj_03,1.7188549,1.0,DA_ON
subj_03,1.9431578,1.0,DA_ON
subj_03,0.78863287,1.0,DA_ON
subj_03,0.7831904,1.0,DA_ON
subj_03,0.5311727,-1.0,DA_ON
subj_03,1.7742194,1.0,DA_ON
subj_03,1.70897,1.0,DA_ON
subj_03,1.0344498,-1.0,DA_ON
subj_03,1.5573252,-1.0,DA_ON
subj_03,1.3161896,1.0,DA_ON
subj_03,0.5810257,-1.0,DA_ON
subj_03,1.3161228,1.0,DA_ON
subj_03,1.5235975,1.0,DA_ON
subj_03,1.1707033,1.0,DA_ON
subj_03,0.51687354,-1.0,DA_ON
subj_03,0.65011936,-1.0,DA_ON
subj_03,3.018761,1.0,DA_ON
subj_03,0.5252835,-1.0,DA_ON
subj_03,1.7767626,-1.0,DA_ON
subj_03,1.8792386,1.0,DA_ON
subj_03,2.1443286,1.0,DA_ON
subj_03,1.6259084,1.0,DA_ON
subj_03,1.0858145,1.0,DA_ON
subj_03,1.5206088,1.0,DA_ON
subj_03,1.6948317,1.0,DA_ON
subj_03,1.5393459,-1.0,DA_ON
subj_03,1.5152565,-1.0,DA_ON
subj_03,0.65066653,-1.0,DA_ON
subj_03,1.1017102,1.0,DA_ON
subj_03,1.9229165,-1.0,DA_ON
subj_03,1.6372366,1.0,DA_ON
subj_03,1.1436731,1.0,DA_ON
subj_03,2.4303913,1.0,DA_ON
subj_03,1.1933634,1.0,DA_ON
subj_03,2.194358,1.0,DA_ON
subj_03,0.57924104,-1.0,DA_ON
subj_03,2.134129,1.0,DA_ON
subj_03,0.27212542,-1.0,DA_ON
subj_03,1.1764501,1.0,DA_ON
subj_03,0.77710676,-1.0,DA_ON
subj_03,0.6099252,-1.0,DA_ON
subj_03,0.78747964,-1.0,DA_ON
subj_03,1.1573318,1.0,DA_ON
subj_03,1.4090583,-1.0,DA_ON
subj_03,0.3415523,-1.0,DA_OFF
subj_03,0.44726628,-1.0,DA_OFF
subj_03,0.32894465,-1.0,DA_OFF
subj_03,0.41760775,1.0,DA_OFF
subj_03,0.46554726,1.0,DA_OFF
subj_03,0.6853672,1.0,DA_OFF
subj_03,0.51719,1.0,DA_OFF
subj_03,0.4827159,1.0,DA_OFF
subj_03,0.50011533,-1.0,DA_OFF
subj_03,0.28367436,1.0,DA_OFF
subj_03,0.5281673,-1.0,DA_OFF
subj_03,0.33035278,1.0,DA_OFF
subj_03,0.27377844,1.0,DA_OFF
subj_03,0.362132,1.0,DA_OFF
subj_03,0.55397177,1.0,DA_OFF
subj_03,0.3068657,1.0,DA_OFF
subj_03,0.50108033,1.0,DA_OFF
subj_03,0.4218324,-1.0,DA_OFF
subj_03,0.5596566,-1.0,DA_OFF
subj_03,0.25063092,-1.0,DA_OFF
subj_03,0.23879099,-1.0,DA_OFF
subj_03,0.44728246,1.0,DA_OFF
subj_03,0.84776115,-1.0,DA_OFF
subj_03,0.8133231,-1.0,DA_OFF
subj_03,0.46244827,1.0,DA_OFF
subj_03,0.6196362,1.0,DA_OFF
subj_03,0.93000436,-1.0,DA_OFF
subj_03,0.23777357,-1.0,DA_OFF
subj_03,0.53922707,1.0,DA_OFF
subj_03,0.3429822,1.0,DA_OFF
subj_03,0.44081813,1.0,DA_OFF
subj_03,0.28216738,-1.0,DA_OFF
subj_03,0.35659593,-1.0,DA_OFF
subj_03,0.73523384,1.0,DA_OFF
subj_03,0.3229592,-1.0,DA_OFF
subj_03,0.34507576,1.0,DA_OFF
subj_03,0.41571632,-1.0,DA_OFF
subj_03,0.33481622,1.0,DA_OFF
subj_03,0.36197987,1.0,DA_OFF
subj_03,0.47201404,-1.0,DA_OFF
subj_03,0.29608586,-1.0,DA_OFF
subj_03,0.44059458,1.0,DA_OFF
subj_03,0.23165254,-1.0,DA_OFF
subj_03,0.3429638,1.0,DA_OFF
subj_03,0.3283619,-1.0,DA_OFF
subj_03,0.33430445,-1.0,DA_OFF
subj_03,0.56917065,-1.0,DA_OFF
subj_03,0.40866575,-1.0,DA_OFF
subj_03,0.3738496,-1.0,DA_OFF
subj_03,0.35994378,1.0,DA_OFF
subj_03,0.51830477,-1.0,DA_OFF
subj_03,0.719036,-1.0,DA_OFF
subj_03,0.30962285,1.0,DA_OFF
subj_03,0.544288,-1.0,DA_OFF
subj_03,0.3882238,1.0,DA_OFF
subj_03,0.4025687,-1.0,DA_OFF
subj_03,0.40574485,1.0,DA_OFF
subj_03,0.6201112,1.0,DA_OFF
subj_03,0.33922684,-1.0,DA_OFF
subj_03,0.4769961,1.0,DA_OFF
subj_03,0.36155385,-1.0,DA_OFF
subj_03,0.29819617,1.0,DA_OFF
subj_03,0.9210808,-1.0,DA_OFF
subj_03,0.5151743,-1.0,DA_OFF
subj_03,0.3454905,-1.0,DA_OFF
subj_03,0.6707214,-1.0,DA_OFF
subj_03,0.42022228,-1.0,DA_OFF
subj_03,0.40341467,-1.0,DA_OFF
subj_03,0.5934255,1.0,DA_OFF
subj_03,0.6831696,-1.0,DA_OFF
subj_03,0.45742697,1.0,DA_OFF
subj_03,0.33017197,-1.0,DA_OFF
subj_03,0.54897356,-1.0,DA_OFF
subj_03,0.28726384,-1.0,DA_OFF
subj_03,0.29337054,-1.0,DA_OFF
subj_03,0.4524272,1.0,DA_OFF
subj_03,0.32673016,-1.0,DA_OFF
subj_03,0.29709676,-1.0,DA_OFF
subj_03,0.62508285,1.0,DA_OFF
subj_03,0.4089545,-1.0,DA_OFF
subj_03,0.30398306,-1.0,DA_OFF
subj_03,0.52029616,1.0,DA_OFF
subj_03,0.2757217,-1.0,DA_OFF
subj_03,0.30214733,-1.0,DA_OFF
subj_03,0.40587232,-1.0,DA_OFF
subj_03,0.75688356,1.0,DA_OFF
subj_03,1.35219,1.0,DA_OFF
subj_03,0.24297294,-1.0,DA_OFF
subj_03,0.41181216,-1.0,DA_OFF
subj_03,0.9074422,-1.0,DA_OFF
subj_03,0.38447726,-1.0,DA_OFF
subj_03,0.6978905,-1.0,DA_OFF
subj_03,0.35768723,-1.0,DA_OFF
subj_03,0.3200122,-1.0,DA_OFF
subj_03,0.43091613,1.0,DA_OFF
subj_03,0.33407837,-1.0,DA_OFF
subj_03,0.50293916,-1.0,DA_OFF
subj_03,0.7798978,1.0,DA_OFF
subj_03,0.23709954,1.0,DA_OFF
subj_03,0.3585844,1.0,DA_OFF
subj_03,0.46640435,-1.0,DA_OFF
subj_03,0.41409692,-1.0,DA_OFF
subj_03,0.65313464,1.0,DA_OFF
subj_03,1.0044332,1.0,DA_OFF
subj_03,0.3694305,-1.0,DA_OFF
subj_03,0.65574145,-1.0,DA_OFF
subj_03,0.2845017,-1.0,DA_OFF
subj_03,0.3689788,-1.0,DA_OFF
subj_03,0.30225906,-1.0,DA_OFF
subj_03,0.3289003,-1.0,DA_OFF
subj_03,0.3331824,-1.0,DA_OFF
subj_03,0.45726088,-1.0,DA_OFF
subj_03,0.4831264,-1.0,DA_OFF
subj_03,0.57209706,1.0,DA_OFF
subj_03,0.3113541,-1.0,DA_OFF
subj_03,0.60393393,1.0,DA_OFF
subj_03,0.43606013,-1.0,DA_OFF
subj_03,0.27383643,-1.0,DA_OFF
subj_03,0.4092915,-1.0,DA_OFF
subj_03,0.77037597,1.0,DA_OFF
subj_03,1.0148265,1.0,DA_OFF
subj_03,0.25457752,-1.0,DA_OFF
subj_03,0.47973752,1.0,DA_OFF
subj_03,0.51045793,1.0,DA_OFF
subj_03,0.53705925,-1.0,DA_OFF
subj_03,0.3713601,-1.0,DA_OFF
subj_03,0.27245584,-1.0,DA_OFF
subj_03,0.25975522,1.0,DA_OFF
subj_03,0.30187717,1.0,DA_OFF
subj_03,0.36160612,-1.0,DA_OFF
subj_03,0.67716897,1.0,DA_OFF
subj_03,0.5526099,1.0,DA_OFF
subj_03,0.5182036,1.0,DA_OFF
subj_03,0.3312278,-1.0,DA_OFF
subj_03,0.40163544,-1.0,DA_OFF
subj_03,1.3348156,1.0,DA_OFF
subj_03,0.7180344,1.0,DA_OFF
subj_03,0.46461987,1.0,DA_OFF
subj_03,0.5610139,1.0,DA_OFF
subj_03,0.24231182,1.0,DA_OFF
subj_03,0.8197439,1.0,DA_OFF
subj_03,0.3606364,-1.0,DA_OFF
subj_03,0.80998343,1.0,DA_OFF
subj_03,0.38963157,1.0,DA_OFF
subj_03,0.4857607,1.0,DA_OFF
subj_03,0.4296321,-1.0,DA_OFF
subj_03,0.6644181,1.0,DA_OFF
subj_03,0.8888039,1.0,DA_OFF
subj_03,0.699996,1.0,DA_OFF
subj_03,0.2749985,-1.0,DA_OFF
subj_03,0.33088878,-1.0,DA_OFF
subj_03,0.5562678,-1.0,DA_OFF
subj_03,0.26732367,1.0,DA_OFF
subj_03,0.41402858,-1.0,DA_OFF
subj_03,0.48344156,-1.0,DA_OFF
subj_03,0.50271916,1.0,DA_OFF
subj_03,0.42053112,-1.0,DA_OFF
subj_03,0.48906374,1.0,DA_OFF
subj_03,0.66135865,1.0,DA_OFF
subj_03,0.36788765,-1.0,DA_OFF
subj_03,0.5882304,-1.0,DA_OFF
subj_03,0.5153988,1.0,DA_OFF
subj_03,1.4188821,1.0,DA_OFF
subj_03,0.9012207,1.0,DA_OFF
subj_03,0.49209833,1.0,DA_OFF
subj_03,0.72441816,-1.0,DA_OFF
subj_03,0.45613384,-1.0,DA_OFF
subj_03,0.32395372,1.0,DA_OFF
subj_03,0.36112815,-1.0,DA_OFF
subj_03,0.31168944,-1.0,DA_OFF
subj_03,0.39729175,1.0,DA_OFF
subj_03,0.28350756,-1.0,DA_OFF
subj_03,0.2646481,1.0,DA_OFF
subj_03,0.7877881,-1.0,DA_OFF
subj_03,0.5643646,-1.0,DA_OFF
subj_03,0.34501648,1.0,DA_OFF
subj_03,0.40428358,-1.0,DA_OFF
subj_03,0.53732884,1.0,DA_OFF
subj_03,0.6186393,-1.0,DA_OFF
subj_03,0.49587595,1.0,DA_OFF
subj_03,0.39659625,1.0,DA_OFF
subj_03,0.37886,-1.0,DA_OFF
subj_03,0.53520596,1.0,DA_OFF
subj_03,0.4620306,1.0,DA_OFF
subj_03,0.8086217,1.0,DA_OFF
subj_03,0.43415737,1.0,DA_OFF
subj_03,0.26755688,-1.0,DA_OFF
subj_03,0.40604228,1.0,DA_OFF
subj_03,0.5190443,-1.0,DA_OFF
subj_03,0.28462484,1.0,DA_OFF
subj_03,0.35572895,-1.0,DA_OFF
subj_03,0.35055655,-1.0,DA_OFF
subj_03,0.8131391,-1.0,DA_OFF
subj_03,0.34320623,-1.0,DA_OFF
subj_03,0.3979462,1.0,DA_OFF
subj_03,0.2902468,-1.0,DA_OFF
subj_03,0.29737338,1.0,DA_OFF
subj_03,0.52263486,1.0,DA_OFF
subj_03,0.39723635,1.0,DA_OFF
subj_03,0.26283392,-1.0,DA_OFF
subj_04,0.37555233,-1.0,DA_ON
subj_04,0.5722648,-1.0,DA_ON
subj_04,0.5319438,1.0,DA_ON
subj_04,0.5056071,1.0,DA_ON
subj_04,0.8175429,1.0,DA_ON
subj_04,0.55436903,1.0,DA_ON
subj_04,0.66718817,1.0,DA_ON
subj_04,0.6777135,1.0,DA_ON
subj_04,0.40211606,1.0,DA_ON
subj_04,0.5756731,1.0,DA_ON
subj_04,0.53816736,1.0,DA_ON
subj_04,0.90734714,-1.0,DA_ON
subj_04,0.28177845,-1.0,DA_ON
subj_04,0.52413124,1.0,DA_ON
subj_04,0.80296874,-1.0,DA_ON
subj_04,1.1128575,1.0,DA_ON
subj_04,0.99707407,1.0,DA_ON
subj_04,0.564831,-1.0,DA_ON
subj_04,0.6846552,1.0,DA_ON
subj_04,0.36863112,1.0,DA_ON
subj_04,0.5037907,-1.0,DA_ON
subj_04,1.1032741,1.0,DA_ON
subj_04,0.6267641,1.0,DA_ON
subj_04,0.38732773,1.0,DA_ON
subj_04,0.3734484,-1.0,DA_ON
subj_04,0.35863835,-1.0,DA_ON
subj_04,0.5940088,1.0,DA_ON
subj_04,0.51177317,-1.0,DA_ON
subj_04,0.66722554,-1.0,DA_ON
subj_04,0.52798146,-1.0,DA_ON
subj_04,0.4188181,1.0,DA_ON
subj_04,0.48516726,-1.0,DA_ON
subj_04,0.8715907,1.0,DA_ON
subj_04,0.5302366,-1.0,DA_ON
subj_04,0.4209594,1.0,DA_ON
subj_04,1.0250685,1.0,DA_ON
subj_04,0.9217103,1.0,DA_ON
subj_04,0.9618099,-1.0,DA_ON
subj_04,0.6539774,-1.0,DA_ON
subj_04,0.69101137,-1.0,DA_ON
subj_04,0.6330838,-1.0,DA_ON
subj_04,0.61659247,1.0,DA_ON
subj_04,0.69664973,-1.0,DA_ON
subj_04,0.4699638,1.0,DA_ON
subj_04,0.55036086,-1.0,DA_ON
subj_04,0.42530462,-1.0,DA_ON
subj_04,0.8061677,-1.0,DA_ON
subj_04,0.8872555,-1.0,DA_ON
subj_04,0.52512604,1.0,DA_ON
subj_04,0.6840958,-1.0,DA_ON
subj_04,0.68835133,-1.0,DA_ON
subj_04,0.33593586,1.0,DA_ON
subj_04,1.0910519,1.0,DA_ON
subj_04,0.28183645,-1.0,DA_ON
subj_04,0.44129154,-1.0,DA_ON
subj_04,0.934374,-1.0,DA_ON
subj_04,0.58083224,-1.0,DA_ON
subj_04,1.0095707,-1.0,DA_ON
subj_04,0.43373802,1.0,DA_ON
subj_04,1.3554566,1.0,DA_ON
subj_04,0.31806025,1.0,DA_ON
subj_04,0.79835576,-1.0,DA_ON
subj_04,0.52445525,1.0,DA_ON
subj_04,0.36575544,1.0,DA_ON
subj_04,0.88387185,1.0,DA_ON
subj_04,0.8456012,-1.0,DA_ON
subj_04,0.37117183,-1.0,DA_ON
subj_04,1.1496024,-1.0,DA_ON
subj_04,0.5342036,1.0,DA_ON
subj_04,0.83022314,1.0,DA_ON
subj_04,0.56663406,-1.0,DA_ON
subj_04,1.1878091,1.0,DA_ON
subj_04,0.6550353,1.0,DA_ON
subj_04,0.7856159,1.0,DA_ON
subj_04,0.89100975,1.0,DA_ON
subj_04,0.55631083,1.0,DA_ON
subj_04,0.4177487,-1.0,DA_ON
subj_04,0.8436315,1.0,DA_ON
subj_04,0.7393421,1.0,DA_ON
subj_04,0.7717001,1.0,DA_ON
subj_04,0.5118579,-1.0,DA_ON
subj_04,1.0101346,1.0,DA_ON
subj_04,0.48524463,1.0,DA_ON
subj_04,0.6679993,1.0,DA_ON
